correctionsNb,cancelled,onBehalf,jointProcurement,fraAgreement,accelerated,outOfDirectives,subContracted,gpa,multipleCae,typeOfContract,topType,renewal,contractDuration,publicityDuration,tenderNumber,AgentNumber,Score
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1784,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1784,1
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1784,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1784,1
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1785,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1785,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1785,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1785,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1785,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1785,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1785,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1786,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1786,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1786,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1786,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1786,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1786,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1786,0
0.0,0.0,N,N,Y,,1.0,N,Y,N,W,AWP,,,,2.0,1787,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1787,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,10.0,30.0,2.0,1787,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1787,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1788,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1788,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1788,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1788,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1788,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1788,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1788,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1788,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,12.0,47.0,13.0,1788,1
0.0,0.0,N,N,Y,,1.0,Y,Y,N,W,AWP,,,,4.0,1788,1
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1789,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1789,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1789,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1789,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1789,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1789,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1789,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,8.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1790,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1790,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,7.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1790,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1791,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1791,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1791,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1791,1
0.0,0.0,N,N,N,,0.0,Y,N,N,W,OPE,N,15.0,53.0,3.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1791,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,7.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1791,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1791,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1791,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1791,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1792,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1792,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1792,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1792,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1792,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1792,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1792,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,7.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,7.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1793,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1793,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1793,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1793,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1793,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1794,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1794,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1794,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1794,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1794,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1794,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1794,1
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1795,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1795,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1795,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1795,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1795,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1795,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1795,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1796,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1796,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1796,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1796,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1796,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1796,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1796,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1797,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1797,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1797,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1797,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1797,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1797,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1797,0
0.0,0.0,Y,Y,Y,,1.0,N,N,Y,W,AWP,,,,3.0,1798,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1798,0
0.0,0.0,N,N,N,,0.0,N,N,N,W,OPE,N,24.0,31.0,7.0,1798,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1798,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1798,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1798,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1798,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1799,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1800,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1800,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1800,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1800,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1801,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1802,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1802,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1802,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1802,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1802,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1802,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1803,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1803,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1803,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,10.0,30.0,2.0,1803,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1803,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1803,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1804,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1804,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1804,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,1.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1804,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1804,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,7.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1804,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1805,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1805,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1805,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,6.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1806,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1806,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1806,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1806,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,3.0,1806,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1806,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1806,1
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,2.0,1806,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1807,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1807,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1807,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1808,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1808,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1808,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,10.0,30.0,2.0,1808,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1808,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1808,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,4.0,1809,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,5.0,1809,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,10.0,30.0,2.0,1810,0
0.0,0.0,N,N,N,,0.0,N,Y,N,W,OPE,N,10.0,30.0,2.0,1810,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1810,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1810,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,5.0,1810,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,4.0,1810,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1810,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1810,0
0.0,0.0,N,N,Y,,1.0,N,Y,N,W,AWP,,,,2.0,1810,0
0.0,0.0,N,N,N,,1.0,Y,Y,N,W,AWP,,,,6.0,1810,0
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1811,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1811,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1811,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1811,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,2.0,1811,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,3.0,1811,1
0.0,0.0,N,N,N,,1.0,N,Y,N,W,AWP,,,,1.0,1811,1
